willid_full,year,treat,site_id,exp,willid,fall_height,species_id,fence,dam,browse,n.plants,n.years,min.year,max.year,site_full
elk-cx-399,2013,cx,elk,1,399,215,beb,1,0,0,18,20,2001,2020,elk-cx
elk-cx-402,2013,cx,elk,1,402,161,beb,1,0,0,19,20,2001,2020,elk-cx
elk-cx-405,2013,cx,elk,1,405,132,beb,1,0,0,19,20,2001,2020,elk-cx
elk-cx-408,2013,cx,elk,1,408,135,beb,1,0,0,19,20,2001,2020,elk-cx
elk-cx-411,2013,cx,elk,1,411,135,beb,1,0,0,18,20,2001,2020,elk-cx
elk-cx-414,2013,cx,elk,1,414,243,boothi,1,0,0,18,20,2001,2020,elk-cx
elk-cx-417,2013,cx,elk,1,417,187,boothi,1,0,0,19,20,2001,2020,elk-cx
elk-cx-420,2013,cx,elk,1,420,196,boothi,1,0,0,20,20,2001,2020,elk-cx
elk-cx-423,2013,cx,elk,1,423,133,boothi,1,0,0,19,20,2001,2020,elk-cx
elk-cx-426,2013,cx,elk,1,426,129,boothi,1,0,0,19,20,2001,2020,elk-cx
elk-cx-372,2014,cx,elk,1,372,192,geyer,1,0,0,19,20,2001,2020,elk-cx
elk-cx-378,2014,cx,elk,1,378,224,geyer,1,0,0,19,20,2001,2020,elk-cx
elk-cx-381,2014,cx,elk,1,381,184,geyer,1,0,0,19,20,2001,2020,elk-cx
elk-cx-384,2014,cx,elk,1,384,225,geyer,1,0,0,19,20,2001,2020,elk-cx
elk-cx-390,2014,cx,elk,1,390,194,geyer,1,0,0,18,20,2001,2020,elk-cx
elk-cx-393,2014,cx,elk,1,393,229,beb,1,0,0,17,20,2001,2020,elk-cx
elk-cx-396,2014,cx,elk,1,396,116,beb,1,0,0,19,20,2001,2020,elk-cx
elk-cx-399,2014,cx,elk,1,399,152,beb,1,0,0,18,20,2001,2020,elk-cx
elk-cx-402,2014,cx,elk,1,402,178,beb,1,0,0,19,20,2001,2020,elk-cx
elk-cx-405,2014,cx,elk,1,405,143,beb,1,0,0,19,20,2001,2020,elk-cx
elk-cx-408,2014,cx,elk,1,408,160,beb,1,0,0,19,20,2001,2020,elk-cx
elk-cx-411,2014,cx,elk,1,411,150,beb,1,0,0,18,20,2001,2020,elk-cx
elk-cx-414,2014,cx,elk,1,414,260,boothi,1,0,0,18,20,2001,2020,elk-cx
elk-cx-417,2014,cx,elk,1,417,200,boothi,1,0,0,19,20,2001,2020,elk-cx
elk-cx-420,2014,cx,elk,1,420,199,boothi,1,0,0,20,20,2001,2020,elk-cx
elk-cx-423,2014,cx,elk,1,423,142,boothi,1,0,0,19,20,2001,2020,elk-cx
elk-cx-426,2014,cx,elk,1,426,221,boothi,1,0,0,19,20,2001,2020,elk-cx
elk-cx-372,2015,cx,elk,1,372,208,geyer,1,0,0,19,20,2001,2020,elk-cx
elk-cx-378,2015,cx,elk,1,378,228,geyer,1,0,0,19,20,2001,2020,elk-cx
elk-cx-381,2015,cx,elk,1,381,230,geyer,1,0,0,19,20,2001,2020,elk-cx
elk-cx-384,2015,cx,elk,1,384,232,geyer,1,0,0,19,20,2001,2020,elk-cx
elk-cx-390,2015,cx,elk,1,390,198,geyer,1,0,0,18,20,2001,2020,elk-cx
elk-cx-393,2015,cx,elk,1,393,235,beb,1,0,0,17,20,2001,2020,elk-cx
elk-cx-396,2015,cx,elk,1,396,147,beb,1,0,0,19,20,2001,2020,elk-cx
elk-cx-399,2015,cx,elk,1,399,176,beb,1,0,0,18,20,2001,2020,elk-cx
elk-cx-402,2015,cx,elk,1,402,207,beb,1,0,0,19,20,2001,2020,elk-cx
elk-cx-405,2015,cx,elk,1,405,165,beb,1,0,0,19,20,2001,2020,elk-cx
elk-cx-408,2015,cx,elk,1,408,182,beb,1,0,0,19,20,2001,2020,elk-cx
elk-cx-411,2015,cx,elk,1,411,167,beb,1,0,0,18,20,2001,2020,elk-cx
elk-cx-414,2015,cx,elk,1,414,276,boothi,1,0,0,18,20,2001,2020,elk-cx
elk-cx-417,2015,cx,elk,1,417,222,boothi,1,0,0,19,20,2001,2020,elk-cx
elk-cx-420,2015,cx,elk,1,420,217,boothi,1,0,0,20,20,2001,2020,elk-cx
elk-cx-423,2015,cx,elk,1,423,160,boothi,1,0,0,19,20,2001,2020,elk-cx
elk-cx-426,2015,cx,elk,1,426,264,boothi,1,0,0,19,20,2001,2020,elk-cx
elk-cx-372,2016,cx,elk,1,372,206,geyer,1,0,0,19,20,2001,2020,elk-cx
elk-cx-378,2016,cx,elk,1,378,230,geyer,1,0,0,19,20,2001,2020,elk-cx
elk-cx-381,2016,cx,elk,1,381,226,geyer,1,0,0,19,20,2001,2020,elk-cx
elk-cx-384,2016,cx,elk,1,384,227,geyer,1,0,0,19,20,2001,2020,elk-cx
elk-cx-390,2016,cx,elk,1,390,210,geyer,1,0,0,18,20,2001,2020,elk-cx
elk-cx-393,2016,cx,elk,1,393,254,beb,1,0,0,17,20,2001,2020,elk-cx
elk-cx-396,2016,cx,elk,1,396,152,beb,1,0,0,19,20,2001,2020,elk-cx
elk-cx-399,2016,cx,elk,1,399,193,beb,1,0,0,18,20,2001,2020,elk-cx
elk-cx-402,2016,cx,elk,1,402,225,beb,1,0,0,19,20,2001,2020,elk-cx
elk-cx-405,2016,cx,elk,1,405,173,beb,1,0,0,19,20,2001,2020,elk-cx
elk-cx-408,2016,cx,elk,1,408,197,beb,1,0,0,19,20,2001,2020,elk-cx
elk-cx-411,2016,cx,elk,1,411,174,beb,1,0,0,18,20,2001,2020,elk-cx
elk-cx-414,2016,cx,elk,1,414,275,boothi,1,0,0,18,20,2001,2020,elk-cx
elk-cx-417,2016,cx,elk,1,417,233,boothi,1,0,0,19,20,2001,2020,elk-cx
elk-cx-420,2016,cx,elk,1,420,267,boothi,1,0,0,20,20,2001,2020,elk-cx
elk-cx-423,2016,cx,elk,1,423,151,boothi,1,0,0,19,20,2001,2020,elk-cx
elk-cx-426,2016,cx,elk,1,426,274,boothi,1,0,0,19,20,2001,2020,elk-cx
elk-cx-372,2017,cx,elk,1,372,218,geyer,1,0,0,19,20,2001,2020,elk-cx
elk-cx-378,2017,cx,elk,1,378,245,geyer,1,0,0,19,20,2001,2020,elk-cx
elk-cx-381,2017,cx,elk,1,381,241,geyer,1,0,0,19,20,2001,2020,elk-cx
elk-cx-384,2017,cx,elk,1,384,252,geyer,1,0,0,19,20,2001,2020,elk-cx
elk-cx-390,2017,cx,elk,1,390,213,geyer,1,0,0,18,20,2001,2020,elk-cx
elk-cx-393,2017,cx,elk,1,393,274,beb,1,0,0,17,20,2001,2020,elk-cx
elk-cx-396,2017,cx,elk,1,396,163,beb,1,0,0,19,20,2001,2020,elk-cx
elk-cx-399,2017,cx,elk,1,399,179,beb,1,0,0,18,20,2001,2020,elk-cx
elk-cx-402,2017,cx,elk,1,402,218,beb,1,0,0,19,20,2001,2020,elk-cx
elk-cx-405,2017,cx,elk,1,405,186,beb,1,0,0,19,20,2001,2020,elk-cx
elk-cx-408,2017,cx,elk,1,408,218,beb,1,0,0,19,20,2001,2020,elk-cx
elk-cx-411,2017,cx,elk,1,411,202,beb,1,0,0,18,20,2001,2020,elk-cx
elk-cx-414,2017,cx,elk,1,414,284,boothi,1,0,0,18,20,2001,2020,elk-cx
elk-cx-417,2017,cx,elk,1,417,228,boothi,1,0,0,19,20,2001,2020,elk-cx
elk-cx-420,2017,cx,elk,1,420,238,boothi,1,0,0,20,20,2001,2020,elk-cx
elk-cx-420,2017,cx,elk,1,420,243,boothi,1,0,0,20,20,2001,2020,elk-cx
elk-cx-423,2017,cx,elk,1,423,167,boothi,1,0,0,19,20,2001,2020,elk-cx
elk-cx-426,2017,cx,elk,1,426,267,boothi,1,0,0,19,20,2001,2020,elk-cx
elk-cx-372,2018,cx,elk,1,372,222,geyer,1,0,0,19,20,2001,2020,elk-cx
elk-cx-378,2018,cx,elk,1,378,306,geyer,1,0,0,19,20,2001,2020,elk-cx
elk-cx-381,2018,cx,elk,1,381,274,geyer,1,0,0,19,20,2001,2020,elk-cx
elk-cx-384,2018,cx,elk,1,384,297,geyer,1,0,0,19,20,2001,2020,elk-cx
elk-cx-390,2018,cx,elk,1,390,253,geyer,1,0,0,18,20,2001,2020,elk-cx
elk-cx-393,2018,cx,elk,1,393,256,beb,1,0,0,17,20,2001,2020,elk-cx
elk-cx-396,2018,cx,elk,1,396,175,beb,1,0,0,19,20,2001,2020,elk-cx
elk-cx-399,2018,cx,elk,1,399,215,beb,1,0,0,18,20,2001,2020,elk-cx
elk-cx-402,2018,cx,elk,1,402,224,beb,1,0,0,19,20,2001,2020,elk-cx
elk-cx-402,2018,cx,elk,1,402,NA,beb,1,0,0,19,20,2001,2020,elk-cx
elk-cx-405,2018,cx,elk,1,405,NA,beb,1,0,0,19,20,2001,2020,elk-cx
elk-cx-405,2018,cx,elk,1,405,186,beb,1,0,0,19,20,2001,2020,elk-cx
elk-cx-408,2018,cx,elk,1,408,225,beb,1,0,0,19,20,2001,2020,elk-cx
elk-cx-408,2018,cx,elk,1,408,NA,beb,1,0,0,19,20,2001,2020,elk-cx
elk-cx-411,2018,cx,elk,1,411,214,beb,1,0,0,18,20,2001,2020,elk-cx
elk-cx-414,2018,cx,elk,1,414,285,boothi,1,0,0,18,20,2001,2020,elk-cx
elk-cx-417,2018,cx,elk,1,417,271,boothi,1,0,0,19,20,2001,2020,elk-cx
elk-cx-420,2018,cx,elk,1,420,239,boothi,1,0,0,20,20,2001,2020,elk-cx
elk-cx-423,2018,cx,elk,1,423,198,boothi,1,0,0,19,20,2001,2020,elk-cx
elk-cx-426,2018,cx,elk,1,426,298,boothi,1,0,0,19,20,2001,2020,elk-cx
elk-cx-372,2020,cx,elk,1,372,268,geyer,1,0,0,19,20,2001,2020,elk-cx
elk-cx-378,2020,cx,elk,1,378,319,geyer,1,0,0,19,20,2001,2020,elk-cx
elk-cx-381,2020,cx,elk,1,381,296,geyer,1,0,0,19,20,2001,2020,elk-cx
elk-cx-384,2020,cx,elk,1,384,323,geyer,1,0,0,19,20,2001,2020,elk-cx
elk-cx-390,2020,cx,elk,1,390,305,geyer,1,0,0,18,20,2001,2020,elk-cx
elk-cx-393,2020,cx,elk,1,393,288,beb,1,0,0,17,20,2001,2020,elk-cx
elk-cx-396,2020,cx,elk,1,396,255,beb,1,0,0,19,20,2001,2020,elk-cx
elk-cx-399,2020,cx,elk,1,399,281,beb,1,0,0,18,20,2001,2020,elk-cx
elk-cx-402,2020,cx,elk,1,402,278,beb,1,0,0,19,20,2001,2020,elk-cx
elk-cx-405,2020,cx,elk,1,405,231,beb,1,0,0,19,20,2001,2020,elk-cx
elk-cx-408,2020,cx,elk,1,408,248,beb,1,0,0,19,20,2001,2020,elk-cx
elk-cx-411,2020,cx,elk,1,411,290,beb,1,0,0,18,20,2001,2020,elk-cx
elk-cx-414,2020,cx,elk,1,414,270,boothi,1,0,0,18,20,2001,2020,elk-cx
elk-cx-417,2020,cx,elk,1,417,299,boothi,1,0,0,19,20,2001,2020,elk-cx
elk-cx-420,2020,cx,elk,1,420,290,boothi,1,0,0,20,20,2001,2020,elk-cx
elk-cx-423,2020,cx,elk,1,423,238,boothi,1,0,0,19,20,2001,2020,elk-cx
elk-cx-426,2020,cx,elk,1,426,335,boothi,1,0,0,19,20,2001,2020,elk-cx
wb-cx-227,2001,cx,wb,1,227,70,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-230,2001,cx,wb,1,230,65,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-233,2001,cx,wb,1,233,105,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-236,2001,cx,wb,1,236,92,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-239,2001,cx,wb,1,239,112,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-242,2001,cx,wb,1,242,125,geyer,1,0,0,18,18,2001,2018,wb-cx
wb-cx-245,2001,cx,wb,1,245,97,geyer,1,0,0,16,20,2001,2020,wb-cx
wb-cx-248,2001,cx,wb,1,248,108,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-251,2001,cx,wb,1,251,110,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-254,2001,cx,wb,1,254,101,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-257,2001,cx,wb,1,257,83,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-260,2001,cx,wb,1,260,119,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-263,2001,cx,wb,1,263,120,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-266,2001,cx,wb,1,266,67,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-269,2001,cx,wb,1,269,110,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-275,2001,cx,wb,1,275,97,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-278,2001,cx,wb,1,278,106,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-281,2001,cx,wb,1,281,91,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-284,2001,cx,wb,1,284,112,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-907,2001,cx,wb,1,907,72,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-227,2002,cx,wb,1,227,80,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-230,2002,cx,wb,1,230,70,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-233,2002,cx,wb,1,233,120,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-236,2002,cx,wb,1,236,80,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-239,2002,cx,wb,1,239,120,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-242,2002,cx,wb,1,242,160,geyer,1,0,0,18,18,2001,2018,wb-cx
wb-cx-245,2002,cx,wb,1,245,70,geyer,1,0,0,16,20,2001,2020,wb-cx
wb-cx-248,2002,cx,wb,1,248,125,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-251,2002,cx,wb,1,251,115,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-254,2002,cx,wb,1,254,131,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-257,2002,cx,wb,1,257,90,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-260,2002,cx,wb,1,260,150,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-263,2002,cx,wb,1,263,124,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-266,2002,cx,wb,1,266,95,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-269,2002,cx,wb,1,269,107,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-275,2002,cx,wb,1,275,89,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-278,2002,cx,wb,1,278,100,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-281,2002,cx,wb,1,281,83,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-284,2002,cx,wb,1,284,106,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-907,2002,cx,wb,1,907,80,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-227,2003,cx,wb,1,227,88,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-230,2003,cx,wb,1,230,80,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-233,2003,cx,wb,1,233,155,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-236,2003,cx,wb,1,236,109,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-239,2003,cx,wb,1,239,127,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-242,2003,cx,wb,1,242,163,geyer,1,0,0,18,18,2001,2018,wb-cx
wb-cx-245,2003,cx,wb,1,245,82,geyer,1,0,0,16,20,2001,2020,wb-cx
wb-cx-248,2003,cx,wb,1,248,143,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-251,2003,cx,wb,1,251,127,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-254,2003,cx,wb,1,254,159,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-257,2003,cx,wb,1,257,92,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-260,2003,cx,wb,1,260,153,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-263,2003,cx,wb,1,263,154,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-266,2003,cx,wb,1,266,104,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-269,2003,cx,wb,1,269,138,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-275,2003,cx,wb,1,275,123,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-278,2003,cx,wb,1,278,127,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-281,2003,cx,wb,1,281,94,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-284,2003,cx,wb,1,284,124,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-907,2003,cx,wb,1,907,93,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-227,2004,cx,wb,1,227,33,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-230,2004,cx,wb,1,230,31,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-233,2004,cx,wb,1,233,162,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-236,2004,cx,wb,1,236,116,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-239,2004,cx,wb,1,239,134,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-242,2004,cx,wb,1,242,165,geyer,1,0,0,18,18,2001,2018,wb-cx
wb-cx-245,2004,cx,wb,1,245,97,geyer,1,0,0,16,20,2001,2020,wb-cx
wb-cx-248,2004,cx,wb,1,248,158,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-251,2004,cx,wb,1,251,130,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-254,2004,cx,wb,1,254,168,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-257,2004,cx,wb,1,257,94,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-260,2004,cx,wb,1,260,157,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-263,2004,cx,wb,1,263,150,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-266,2004,cx,wb,1,266,103,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-269,2004,cx,wb,1,269,148,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-275,2004,cx,wb,1,275,110,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-278,2004,cx,wb,1,278,131,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-281,2004,cx,wb,1,281,111,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-284,2004,cx,wb,1,284,135,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-907,2004,cx,wb,1,907,107,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-227,2005,cx,wb,1,227,89,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-230,2005,cx,wb,1,230,87,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-233,2005,cx,wb,1,233,198,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-236,2005,cx,wb,1,236,119,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-239,2005,cx,wb,1,239,159,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-242,2005,cx,wb,1,242,198,geyer,1,0,0,18,18,2001,2018,wb-cx
wb-cx-245,2005,cx,wb,1,245,115,geyer,1,0,0,16,20,2001,2020,wb-cx
wb-cx-248,2005,cx,wb,1,248,179,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-251,2005,cx,wb,1,251,153,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-254,2005,cx,wb,1,254,202,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-257,2005,cx,wb,1,257,121,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-260,2005,cx,wb,1,260,211,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-263,2005,cx,wb,1,263,192,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-266,2005,cx,wb,1,266,129,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-269,2005,cx,wb,1,269,138,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-275,2005,cx,wb,1,275,133,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-278,2005,cx,wb,1,278,144,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-281,2005,cx,wb,1,281,135,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-284,2005,cx,wb,1,284,163,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-907,2005,cx,wb,1,907,106,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-227,2006,cx,wb,1,227,90,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-230,2006,cx,wb,1,230,103,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-233,2006,cx,wb,1,233,207,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-236,2006,cx,wb,1,236,132,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-239,2006,cx,wb,1,239,171,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-242,2006,cx,wb,1,242,223,geyer,1,0,0,18,18,2001,2018,wb-cx
wb-cx-245,2006,cx,wb,1,245,131,geyer,1,0,0,16,20,2001,2020,wb-cx
wb-cx-248,2006,cx,wb,1,248,186,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-251,2006,cx,wb,1,251,179,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-254,2006,cx,wb,1,254,215,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-257,2006,cx,wb,1,257,128,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-260,2006,cx,wb,1,260,233,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-263,2006,cx,wb,1,263,192,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-266,2006,cx,wb,1,266,148,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-269,2006,cx,wb,1,269,150,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-275,2006,cx,wb,1,275,145,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-278,2006,cx,wb,1,278,160,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-281,2006,cx,wb,1,281,140,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-284,2006,cx,wb,1,284,173,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-907,2006,cx,wb,1,907,120,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-227,2007,cx,wb,1,227,86,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-230,2007,cx,wb,1,230,106,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-233,2007,cx,wb,1,233,207,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-236,2007,cx,wb,1,236,132,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-239,2007,cx,wb,1,239,169,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-242,2007,cx,wb,1,242,226,geyer,1,0,0,18,18,2001,2018,wb-cx
wb-cx-245,2007,cx,wb,1,245,151,geyer,1,0,0,16,20,2001,2020,wb-cx
wb-cx-248,2007,cx,wb,1,248,193,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-251,2007,cx,wb,1,251,180,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-254,2007,cx,wb,1,254,228,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-257,2007,cx,wb,1,257,135,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-260,2007,cx,wb,1,260,238,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-263,2007,cx,wb,1,263,210,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-266,2007,cx,wb,1,266,159,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-269,2007,cx,wb,1,269,154,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-275,2007,cx,wb,1,275,145,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-278,2007,cx,wb,1,278,160,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-281,2007,cx,wb,1,281,151,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-284,2007,cx,wb,1,284,190,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-907,2007,cx,wb,1,907,130,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-227,2008,cx,wb,1,227,109,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-230,2008,cx,wb,1,230,103,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-233,2008,cx,wb,1,233,214,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-236,2008,cx,wb,1,236,146,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-239,2008,cx,wb,1,239,179,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-242,2008,cx,wb,1,242,244,geyer,1,0,0,18,18,2001,2018,wb-cx
wb-cx-245,2008,cx,wb,1,245,150,geyer,1,0,0,16,20,2001,2020,wb-cx
wb-cx-248,2008,cx,wb,1,248,187,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-251,2008,cx,wb,1,251,194,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-254,2008,cx,wb,1,254,258,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-257,2008,cx,wb,1,257,135,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-260,2008,cx,wb,1,260,250,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-263,2008,cx,wb,1,263,233,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-266,2008,cx,wb,1,266,175,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-269,2008,cx,wb,1,269,153,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-275,2008,cx,wb,1,275,115,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-278,2008,cx,wb,1,278,199,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-281,2008,cx,wb,1,281,160,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-284,2008,cx,wb,1,284,197,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-907,2008,cx,wb,1,907,137,boothi,1,0,0,19,20,2001,2020,wb-cx
wb-cx-227,2009,cx,wb,1,227,122,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-230,2009,cx,wb,1,230,103,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-233,2009,cx,wb,1,233,225,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-236,2009,cx,wb,1,236,154,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-239,2009,cx,wb,1,239,186,geyer,1,0,0,19,20,2001,2020,wb-cx
wb-cx-242,2009,cx,wb,1,242,255,geyer,1,0,0,18,18,2001,2018,wb-cx
wb-cx-245,2009,cx,wb,1,245,185,geyer,1,0,0,16,20,2001,2020,wb-cx
wb-cx-248,2009,cx,wb,1,248,206,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-251,2009,cx,wb,1,251,210,beb,1,0,0,19,20,2001,2020,wb-cx
wb-cx-254,2009,cx,wb,1,254,272,beb,1,0,0,19,20,2001,2020,wb-cx
